# SampleCounter	Dev.DutyCycle.value	Controller.enabled	Controller.alfa	Controller.alfa_dot	Controller.alfa_int	Controller.x	Controller.x_dot	Controller.x_int
9801	0.206619	1	-3.15995	-27.1378	69.8469	-0.258167	0.0429864	-388.942
9802	0.19628	1	-3.13121	-16.5414	66.715	-0.257647	0.0520362	-389.195
9803	0.180419	1	-3.06446	-4.28905	63.6499	-0.256968	0.0678733	-389.448
9804	0.173284	1	-3.02989	2.41933	60.6194	-0.256199	0.0769231	-389.701
9805	0.161262	1	-2.94645	9.04372	57.6723	-0.255294	0.0904977	-389.952
9806	0.165983	1	-2.93931	6.54809	54.7324	-0.254502	0.0791855	-390.203
9807	0.165839	1	-2.93728	9.42846	51.7946	-0.253665	0.0837104	-390.453
9808	0.157885	1	-2.85916	12.4288	48.9349	-0.252715	0.0950226	-390.701
9809	0.147736	1	-2.73677	13.0772	46.1977	-0.251765	0.0950226	-390.949
9810	0.129984	1	-2.59961	19.7135	43.5976	-0.250747	0.10181	-391.196
9811	0.122061	1	-2.44493	14.6138	41.1522	-0.249842	0.0904977	-391.442
9812	0.114412	1	-2.35177	15.2981	38.8001	-0.248959	0.0882353	-391.687
9813	0.109914	1	-2.25816	12.6944	36.5415	-0.247986	0.097285	-391.931
9814	0.10196	1	-2.16502	13.4987	34.3761	-0.247014	0.097285	-392.174
9815	0.0924162	1	-2.05443	14.0389	32.3213	-0.246154	0.0859728	-392.416
9816	0.0890312	1	-2.01768	15.7672	30.3033	-0.245271	0.0882353	-392.658
9817	0.0711478	1	-1.86021	19.7634	28.4428	-0.244412	0.0859728	-392.898
9818	0.199441	1	-1.74507	15.0356	26.6975	-0.243552	0.0859728	-393.138
9819	0.174126	1	-1.50947	18.2998	25.1877	-0.242308	0.124434	-393.376
9820	0.0548974	1	-0.380933	25.056	24.8066	-0.24138	0.0927602	-393.614
9821	-0.0329602	1	0.328875	41.6041	25.1352	-0.240566	0.0814479	-393.85
9822	-0.0744254	1	0.724286	42.8043	25.8592	-0.240317	0.0248869	-394.087
9823	-0.101579	1	1.11595	29.6763	26.9749	-0.240045	0.0271493	-394.323
9824	-0.045427	1	0.682838	16.1524	27.6575	-0.239389	0.0656108	-394.558
9825	0.0228374	1	0.193858	-3.40759	27.8511	-0.238869	0.0520362	-394.793
9826	0.0791929	1	-0.248648	-15.2636	27.6021	-0.238507	0.0361991	-395.028
9827	0.101815	1	-0.485256	-13.7396	27.1166	-0.238122	0.0384615	-395.262
9828	0.117368	1	-0.639067	-13.2715	26.4773	-0.237421	0.0701357	-395.495
9829	0.115414	1	-0.691221	-5.41147	25.7858	-0.236335	0.108597	-395.728
9830	0.126167	1	-0.875314	3.12059	24.9102	-0.235611	0.0723982	-395.959
9831	0.159461	1	-1.24773	8.31665	23.6622	-0.234977	0.0633484	-396.19
9832	0.129295	1	-0.973536	12.0367	22.6884	-0.234231	0.0746606	-396.421
9833	0.104262	1	-0.865866	27.1687	21.8224	-0.233439	0.0791855	-396.65
9834	0.0603088	1	-0.516921	36.7448	21.3052	-0.232647	0.0791855	-396.879
9835	0.0323826	1	-0.246235	37.8488	21.0588	-0.231946	0.0701357	-397.107
9836	-0.00405769	1	0.0698326	42.6127	21.1284	-0.231493	0.0452489	-397.334
9837	-0.16874	1	0.387138	41.8446	21.5153	-0.231403	0.00904977	-397.562
9838	-0.20349	1	0.807563	33.7445	22.3227	-0.23129	0.0113122	-397.789
9839	-0.168076	1	0.610642	17.4123	22.9331	-0.230973	0.0316742	-398.016
9840	-0.100609	1	0.320963	-21.4078	23.2538	-0.23095	0.00226244	-398.243
9841	-0.0443708	1	-0.145757	-30.828	23.1078	-0.231131	-0.0180995	-398.47
9842	-0.0211256	1	-0.397628	-28.4882	22.71	-0.231312	-0.0180995	-398.698
9843	-0.00513765	1	-0.61139	-22.4883	22.0983	-0.23138	-0.00678733	-398.925
9844	0.017843	1	-0.879677	-17.7604	21.2184	-0.23138	0	-399.152
9845	0.02117	1	-1.00383	-7.66852	20.2144	-0.231357	0.00226244	-399.38
9846	0.0117894	1	-0.983938	0.707406	19.2303	-0.231357	0	-399.607
9847	0.00432352	1	-0.96265	7.00734	18.2674	-0.231357	0	-399.834
9848	0.00378975	1	-0.968385	9.08326	17.2989	-0.231357	0	-400.062
9849	-0.0111061	1	-0.854321	13.4272	16.4444	-0.231357	0	-400.289
9850	-0.0265728	1	-0.700328	14.1951	15.7439	-0.23129	0.00678733	-400.516
9851	-0.0359143	1	-0.583793	12.467	15.1599	-0.231176	0.0113122	-400.744
9852	-0.0328357	1	-0.580689	9.65887	14.5791	-0.231131	0.00452489	-400.971
9853	-0.0207837	1	-0.63058	3.22674	13.9484	-0.231109	0.00226244	-401.198
9854	-0.0235548	1	-0.638601	7.4386	13.3096	-0.231131	-0.00226244	-401.425
9855	-0.0346875	1	-0.554248	10.6905	12.7552	-0.231131	0	-401.652
9856	0.0840311	1	-0.417009	11.9983	12.3381	-0.231131	0	-401.879
9857	0.0702374	1	-0.290325	13.4141	12.0477	-0.230905	0.0226244	-402.106
9858	0.0318793	1	-0.00509017	23.254	12.0424	-0.230317	0.0588235	-402.332
9859	-0.00186601	1	0.268243	29.3978	12.3106	-0.229796	0.0520362	-402.558
9860	-0.0535159	1	0.662085	41.0016	12.9725	-0.229683	0.0113122	-402.784
9861	-0.0994686	1	1.07035	45.0573	14.0427	-0.229796	-0.0113122	-403.01
9862	-0.142968	1	1.48581	45.525	15.5284	-0.230136	-0.0339366	-403.236
9863	-0.189753	1	2.05979	32.8527	17.5881	-0.229955	0.0180995	-403.462
9864	-0.203974	1	2.27336	23.4443	19.8612	-0.23	-0.00452489	-403.688
9865	-0.204279	1	2.39192	9.49989	22.253	-0.230226	-0.0226244	-403.914
9866	-0.201478	1	2.38162	5.34747	24.6344	-0.230588	-0.0361991	-404.14
9867	-0.177779	1	2.20444	-2.83696	26.8386	-0.231041	-0.0452489	-404.367
9868	-0.172837	1	2.07927	2.65861	28.9176	-0.231538	-0.0497737	-404.595
9869	-0.170862	1	2.02061	4.53018	30.9379	-0.232104	-0.0565611	-404.823
9870	-0.178469	1	2.03006	9.16175	32.9676	-0.232715	-0.061086	-405.052
9871	-0.178902	1	2.02198	8.38131	34.9893	-0.233213	-0.0497737	-405.281
9872	-0.183184	1	2.06741	6.05287	37.0564	-0.233688	-0.0475113	-405.51
9873	-0.200471	1	2.15348	12.5804	39.2095	-0.23414	-0.0452489	-405.74
9874	-0.222551	1	2.29648	18.064	41.5055	-0.234593	-0.0452489	-405.971
9875	-0.223452	1	2.34315	11.9555	43.8483	-0.235068	-0.0475113	-406.202
9876	-0.36408	1	2.3917	12.003	46.2395	-0.235543	-0.0475113	-406.433
9877	-0.369526	1	2.4658	7.57448	48.7049	-0.236312	-0.0769231	-406.666
9878	-0.327814	1	2.24904	-14.71	50.9534	-0.23724	-0.0927602	-406.899
9879	-0.330877	1	2.25247	-14.2425	53.2054	-0.238077	-0.0837104	-407.133
9880	-0.291601	1	1.94931	-25.151	55.1542	-0.23914	-0.106335	-407.368
9881	-0.246585	1	1.53945	-30.7195	56.6931	-0.240317	-0.117647	-407.604
9882	-0.199818	1	1.11321	-35.9759	57.8057	-0.241674	-0.135747	-407.842
9883	-0.171186	1	0.696338	-23.6163	58.5015	-0.24276	-0.108597	-408.08
9884	-0.139561	1	0.333804	-19.3207	58.8347	-0.243801	-0.104072	-408.32
9885	-0.132348	1	0.178064	-11.1371	59.0122	-0.244774	-0.097285	-408.561
9886	-0.141273	1	0.175682	-2.14942	59.1873	-0.245679	-0.0904977	-408.802
9887	-0.14653	1	0.215784	-1.11776	59.4025	-0.246357	-0.0678733	-409.045
9888	-0.177511	1	0.405034	10.5339	59.8069	-0.246946	-0.0588235	-409.288
9889	-0.195166	1	0.537812	14.3736	60.3441	-0.247466	-0.0520362	-409.531
9890	-0.205116	1	0.621506	15.3332	60.965	-0.247964	-0.0497737	-409.775
9891	-0.21839	1	0.735743	16.4489	61.7002	-0.248461	-0.0497737	-410.019
9892	-0.225461	1	0.818673	14.4085	62.5182	-0.248982	-0.0520362	-410.264
9893	-0.221587	1	0.84636	6.9201	63.3639	-0.24957	-0.0588235	-410.51
9894	-0.226729	1	0.884744	7.33969	64.2481	-0.250226	-0.0656108	-410.756
9895	-0.230188	1	0.983317	-0.0407159	65.2307	-0.250792	-0.0565611	-411.002
9896	-0.0943975	1	1.00094	-5.26113	66.231	-0.251471	-0.0678733	-411.25
9897	-0.092299	1	0.946028	-2.81354	67.1764	-0.251991	-0.0520362	-411.498
9898	-0.115061	1	1.11677	1.75806	68.2925	-0.252602	-0.061086	-411.746
9899	-0.146189	1	1.31198	12.0537	69.6038	-0.253077	-0.0475113	-411.995
9900	-0.180087	1	1.57522	18.0532	71.1783	-0.253439	-0.0361991	-412.244
9901	-0.214615	1	1.84138	24.1248	73.019	-0.253733	-0.0294118	-412.494
9902	-0.231341	1	2.03451	19.5044	75.0528	-0.254027	-0.0294118	-412.744
9903	-0.247399	1	2.2014	16.6719	77.2534	-0.254389	-0.0361991	-412.994
9904	-0.259375	1	2.33479	12.9754	79.5874	-0.254728	-0.0339366	-413.245
9905	-0.26001	1	2.38985	5.71493	81.9765	-0.255136	-0.040724	-413.496
9906	-0.25527	1	2.37167	0.422427	84.3473	-0.255611	-0.0475113	-413.747
9907	-0.25033	1	2.34005	-3.69408	86.6865	-0.256176	-0.0565611	-413.999
9908	-0.241988	1	2.28669	-8.98659	88.9724	-0.256833	-0.0656108	-414.252
9909	-0.226717	1	2.18748	-16.5231	91.1589	-0.257534	-0.0701357	-414.505
9910	-0.207426	1	2.02201	-21.2876	93.18	-0.258303	-0.0769231	-414.759
9911	-0.189593	1	1.8189	-20.628	94.998	-0.25905	-0.0746606	-415.014
9912	-0.184799	1	1.7242	-17.6765	96.7213	-0.259661	-0.061086	-415.27
9913	-0.175723	1	1.60089	-16.0209	98.3212	-0.260204	-0.0542986	-415.526
9914	-0.176686	1	1.53756	-10.2613	99.8578	-0.260701	-0.0497737	-415.782
9915	-0.165634	1	1.42552	-11.5337	101.282	-0.261176	-0.0475113	-416.039
9916	-0.2955	1	1.35048	-8.84609	102.632	-0.261584	-0.040724	-416.297
9917	-0.287506	1	1.29326	-12.4105	103.924	-0.262081	-0.0497737	-416.555
9918	-0.257126	1	1.08245	-22.7908	105.005	-0.262579	-0.0497737	-416.813
9919	-0.221053	1	0.808086	-32.2352	105.812	-0.263213	-0.0633484	-417.072
9920	-0.173937	1	0.354042	-34.2995	106.165	-0.263756	-0.0542986	-417.332
9921	-0.135943	1	0.00288925	-37.1798	106.167	-0.264299	-0.0542986	-417.592
9922	-0.114799	1	-0.253523	-32.428	105.913	-0.264751	-0.0452489	-417.853
9923	-0.088756	1	-0.496734	-33.6522	105.415	-0.265136	-0.0384615	-418.114
9924	-0.07205	1	-0.7241	-26.8964	104.69	-0.265407	-0.0271493	-418.375
9925	-0.0651324	1	-0.8504	-20.3325	103.838	-0.265566	-0.0158371	-418.636
9926	-0.0642195	1	-0.900789	-15.3046	102.936	-0.265611	-0.00452489	-418.898
9927	-0.0624462	1	-0.93413	-12.8088	102.001	-0.265566	0.00452489	-419.159
9928	-0.0422636	1	-1.05638	-19.7088	100.944	-0.265475	0.00904977	-419.42
9929	-0.0240831	1	-1.22164	-20.1409	99.7212	-0.265362	0.0113122	-419.681
9930	0.00390995	1	-1.44226	-24.629	98.278	-0.265226	0.0135747	-419.942
9931	0.0232585	1	-1.64235	-22.325	96.6346	-0.265068	0.0158371	-420.203
9932	0.0443191	1	-1.84066	-21.713	94.793	-0.264864	0.020362	-420.464
9933	0.0692889	1	-2.03508	-25.205	92.757	-0.264593	0.0271493	-420.724
9934	0.0755877	1	-2.15629	-17.225	90.5998	-0.264208	0.0384615	-420.984
9935	0.0688406	1	-2.15867	-8.08089	88.4402	-0.263642	0.0565611	-421.244
9936	0.212052	1	-2.20502	-11.1168	86.2343	-0.262941	0.0701357	-421.503
9937	0.207594	1	-2.17564	-7.42074	84.0578	-0.261652	0.128959	-421.76
9938	0.254821	1	-2.86656	17.3114	81.1904	-0.26009	0.156109	-422.016
9939	0.199875	1	-2.28845	16.7354	78.9011	-0.258959	0.113122	-422.271
9940	0.13051	1	-1.74593	33.5955	77.1544	-0.257783	0.117647	-422.524
9941	0.0463681	1	-0.9906	43.1956	76.163	-0.256403	0.138009	-422.776
9942	-0.0212539	1	-0.380884	50.2276	75.7814	-0.25509	0.131222	-423.027
9943	-0.0854428	1	0.229201	53.1795	76.0098	-0.254593	0.0497737	-423.278
9944	-0.148009	1	1.31144	6.21142	77.3205	-0.253869	0.0723982	-423.527
9945	-0.191896	1	1.84859	-5.4647	79.1683	-0.253009	0.0859728	-423.776
9946	-0.121617	1	1.49922	-42.3048	80.6668	-0.252624	0.0384615	-424.024
9947	-0.0343307	1	0.88737	-69.2929	81.5533	-0.252557	0.00678733	-424.273
9948	0.0115967	1	0.453212	-72.257	82.0057	-0.252624	-0.00678733	-424.521
9949	0.0443773	1	0.0617965	-65.9569	82.0667	-0.25267	-0.00452489	-424.769
9950	0.073808	1	-0.281172	-60.8088	81.7847	-0.252579	0.00904977	-425.018
9951	0.118328	1	-0.719888	-60.7367	81.064	-0.252308	0.0271493	-425.266
9952	0.161117	1	-1.14508	-59.8605	79.9181	-0.251629	0.0678733	-425.513
9953	0.148294	1	-1.20389	-39.9522	78.7134	-0.251425	0.020362	-425.76
9954	0.133984	1	-1.10695	-34.2278	77.6057	-0.251154	0.0271493	-426.007
9955	0.149377	1	-1.32859	-26.1275	76.2763	-0.250837	0.0316742	-426.254
9956	0.183164	1	-1.67051	-24.0511	74.605	-0.250452	0.0384615	-426.5
9957	0.0672156	1	-1.88574	-18.0267	72.7186	-0.249932	0.0520362	-426.746
9958	0.0833824	1	-2.03676	-17.0542	70.6811	-0.24957	0.0361991	-426.991
9959	0.104912	1	-2.23344	-16.6818	68.4469	-0.249095	0.0475113	-427.236
9960	0.118491	1	-2.36181	-15.0613	66.0844	-0.248371	0.0723982	-427.48
9961	0.134029	1	-2.49643	-14.6408	63.5873	-0.247805	0.0565611	-427.723
9962	0.14592	1	-2.56888	-16.7163	61.0178	-0.247127	0.0678733	-427.966
9963	0.150717	1	-2.60318	-15.4798	58.414	-0.246471	0.0656108	-428.208
9964	0.140153	1	-2.55265	-7.41525	55.8608	-0.245792	0.0678733	-428.45
9965	0.150352	1	-2.63965	-6.2747	53.2206	-0.245068	0.0723982	-428.691
9966	0.153531	1	-2.68122	-2.61415	50.5388	-0.244253	0.0814479	-428.931
9967	0.157004	1	-2.69358	-2.1576	47.8448	-0.243348	0.0904977	-429.17
9968	0.151601	1	-2.65904	2.45096	45.1852	-0.242308	0.104072	-429.408
9969	0.159197	1	-2.66871	-1.50849	42.5161	-0.241335	0.097285	-429.645
9970	0.149671	1	-2.59253	2.99207	39.9231	-0.240317	0.10181	-429.881
9971	0.139076	1	-2.46921	3.72462	37.4535	-0.239185	0.113122	-430.116
9972	0.118217	1	-2.29456	9.41317	35.1586	-0.237941	0.124434	-430.349
9973	0.105611	1	-2.14286	8.99371	33.0154	-0.2369	0.104072	-430.582
9974	0.106476	1	-2.11192	7.14624	30.9031	-0.235814	0.108597	-430.814
9975	0.112792	1	-2.12039	3.79876	28.7824	-0.234661	0.115385	-431.044
9976	0.114032	1	-2.10669	3.29528	26.6754	-0.233303	0.135747	-431.273
9977	0.0921662	1	-1.92424	8.83979	24.7509	-0.232262	0.104072	-431.501
9978	0.223697	1	-1.81581	1.61629	22.9349	-0.231176	0.108597	-431.728
9979	0.227277	1	-1.80739	-0.999208	21.1272	-0.229706	0.147059	-431.953
9980	0.167947	1	-1.37138	16.1013	19.7557	-0.228575	0.113122	-432.177
9981	0.161274	1	-1.36813	23.8178	18.3873	-0.22733	0.124434	-432.4
9982	0.168072	1	-1.46716	28.3902	16.92	-0.225905	0.142534	-432.622
9983	0.210628	1	-1.72903	13.7507	15.1908	-0.224434	0.147059	-432.842
9984	0.237019	1	-1.91773	8.14711	13.2729	-0.223032	0.140271	-433.061
9985	0.198278	1	-1.62435	19.1755	11.6484	-0.221516	0.151584	-433.278
9986	0.159301	1	-1.34177	31.2359	10.3065	-0.219864	0.165158	-433.493
9987	0.12925	1	-1.06101	34.2723	9.24543	-0.218348	0.151584	-433.707
9988	0.103282	1	-0.802068	35.1486	8.44327	-0.216765	0.158371	-433.92
9989	0.0686001	1	-0.432451	33.3009	8.01073	-0.215181	0.158371	-434.131
9990	0.0459834	1	-0.129748	25.7772	7.88091	-0.214072	0.11086	-434.34
9991	0.0300049	1	0.0776189	20.9414	7.95845	-0.213348	0.0723982	-434.549
9992	-0.0211492	1	0.609108	18.3376	8.56747	-0.212489	0.0859728	-434.758
9993	-0.0537905	1	0.887999	22.2018	9.45539	-0.211448	0.104072	-434.965
9994	-0.00860417	1	0.734193	-8.338	10.1895	-0.210724	0.0723982	-435.171
9995	0.0580586	1	0.287411	-30.6098	10.4768	-0.209977	0.0746606	-435.377
9996	0.122549	1	-0.244532	-41.6617	10.2322	-0.209502	0.0475113	-435.582
9997	0.193816	1	-0.956875	-40.7374	9.27518	-0.20871	0.0791855	-435.786
9998	0.243031	1	-1.49052	-35.0972	7.78457	-0.207059	0.165158	-435.989
9999	0.0655474	1	-1.3953	0.927128	6.38919	-0.20638	0.0678733	-436.191
10000	0.0596948	1	-1.34588	3.18344	5.04324	-0.205882	0.0497737	-436.392
10001	0.144672	1	-2.00699	-13.6762	3.0362	-0.205566	0.0316742	-436.594
10002	0.240053	1	-2.81457	-25.4839	0.221602	-0.204909	0.0656108	-436.794
10003	0.318648	1	-3.36659	-45.5116	-3.14499	-0.20319	0.171946	-436.993
10004	0.420907	1	-4.53439	-26.4552	-7.67934	-0.202511	0.0678733	-437.191
10005	0.434085	1	-4.83859	-4.37481	-12.5179	-0.201561	0.0950226	-437.388
10006	0.402331	1	-4.73613	21.8696	-17.2539	-0.200294	0.126697	-437.584
10007	0.312005	1	-4.04848	47.478	-21.3022	-0.198642	0.165158	-437.779
10008	0.221772	1	-3.26756	62.8864	-24.5695	-0.196946	0.169683	-437.971
10009	0.119234	1	-2.36065	77.0947	-26.9299	-0.195158	0.178733	-438.162
10010	0.0561741	1	-1.59091	64.771	-28.5206	-0.193484	0.167421	-438.351
10011	-0.000348758	1	-0.941869	57.3312	-29.4621	-0.192217	0.126697	-438.539
10012	-0.0779162	1	-0.121781	53.0113	-29.5836	-0.191471	0.0746606	-438.726
10013	-0.0268509	1	-0.430731	33.2713	-30.0141	-0.190136	0.133484	-438.912
10014	0.0126816	1	-0.500296	1.19535	-30.5141	-0.189163	0.097285	-439.096
10015	0.0458447	1	-0.683851	-12.9286	-31.1976	-0.188326	0.0837104	-439.28
10016	0.0549242	1	-0.77993	-11.6206	-31.9772	-0.187602	0.0723982	-439.464
10017	0.0475526	1	-0.726551	-8.86061	-32.7035	-0.1869	0.0701357	-439.646
10018	0.0187341	1	-0.516842	-0.496583	-33.22	-0.186335	0.0565611	-439.828
10019	0.0931035	1	-1.28798	3.53545	-34.5076	-0.185814	0.0520362	-440.009
10020	0.288134	1	-1.70586	-14.6685	-36.2131	-0.185181	0.0633484	-440.19
10021	0.35068	1	-2.18052	-27.5685	-38.3933	-0.183439	0.174208	-440.369
10022	0.210958	1	-1.35249	30.7036	-39.7454	-0.181968	0.147059	-440.547
10023	0.201761	1	-1.39597	45.6436	-41.141	-0.181222	0.0746606	-440.724
10024	0.189726	1	-1.22153	41.4557	-42.3621	-0.180045	0.117647	-440.899
10025	0.174504	1	-1.06015	41.5996	-43.4218	-0.178937	0.11086	-441.074
10026	0.0947901	1	-0.425561	58.2796	-43.8469	-0.177602	0.133484	-441.247
10027	0.0435676	1	0.0006153	66.8835	-43.8459	-0.176493	0.11086	-441.419
10028	0.0457365	1	0.15034	49.5913	-43.6951	-0.175656	0.0837104	-441.59
10029	0.0414804	1	0.348414	33.6911	-43.3463	-0.175181	0.0475113	-441.761
10030	0.0142501	1	0.786016	16.3748	-42.5598	-0.174593	0.0588235	-441.931
10031	-0.0121887	1	1.05521	14.8385	-41.5042	-0.173778	0.0814479	-442.101
10032	0.0113612	1	0.988149	-2.99384	-40.5156	-0.173394	0.0384615	-442.27
10033	0.0495643	1	0.706215	-13.7102	-39.809	-0.173009	0.0384615	-442.438
10034	0.0981556	1	0.302357	-22.2185	-39.5062	-0.172624	0.0384615	-442.606
10035	0.11667	1	0.04239	-14.7788	-39.4634	-0.172036	0.0588235	-442.774
10036	0.109957	1	0.0738622	-11.287	-39.3892	-0.171018	0.10181	-442.941
10037	0.0880632	1	0.217302	-3.9553	-39.1715	-0.170045	0.097285	-443.106
10038	0.0909075	1	0.16679	-1.91555	-39.0043	-0.169661	0.0384615	-443.271
10039	0.0528631	1	0.485141	3.8082	-38.5188	-0.169027	0.0633484	-443.436
10040	0.0163133	1	0.731483	14.9919	-37.7869	-0.168462	0.0565611	-443.6
10041	-0.00802168	1	0.925259	19.0237	-36.8613	-0.168303	0.0158371	-443.764
10042	-0.158986	1	1.09292	18.7954	-35.768	-0.168326	-0.00226244	-443.928
10043	-0.16486	1	1.12505	20.3311	-34.6426	-0.168484	-0.0158371	-444.092
10044	-0.103651	1	0.8358	-12.7892	-33.8064	-0.168348	0.0135747	-444.256
10045	-0.0295609	1	0.208731	-24.3815	-33.5974	-0.168371	-0.00226244	-444.42
10046	0.00902377	1	-0.20459	-21.4298	-33.8016	-0.168394	-0.00226244	-444.584
10047	0.0154052	1	-0.320519	-15.8981	-34.1218	-0.168394	0	-444.748
10048	0.0209279	1	-0.420028	-11.0503	-34.5415	-0.168371	0.00226244	-444.911
10049	0.0536836	1	-0.616144	-23.5786	-35.1573	-0.168371	0	-445.075
10050	0.0703051	1	-0.818337	-19.1628	-35.9753	-0.168303	0.00678733	-445.239
10051	0.0935158	1	-1.02519	-20.663	-37.0001	-0.168032	0.0271493	-445.403
10052	0.117721	1	-1.27526	-18.5872	-38.275	-0.167489	0.0542986	-445.566
10053	0.148862	1	-1.55004	-20.6994	-39.8246	-0.166923	0.0565611	-445.728
10054	0.181335	1	-1.9003	-16.2475	-41.7245	-0.166787	0.0135747	-445.891
10055	0.171771	1	-1.81008	-13.8956	-43.5342	-0.166448	0.0339366	-446.053
10056	0.155042	1	-1.62035	-14.5197	-45.1541	-0.166086	0.0361991	-446.214
10057	0.121964	1	-1.25779	-16.4398	-46.4115	-0.165724	0.0361991	-446.376
10058	0.118468	1	-1.07921	-29.7239	-47.4902	-0.165407	0.0316742	-446.536
10059	0.14271	1	-1.18237	-42.468	-48.6721	-0.165136	0.0271493	-446.697
10060	0.172771	1	-1.44798	-44.52	-50.1196	-0.164864	0.0271493	-446.858
10061	0.193367	1	-1.69294	-38.928	-51.812	-0.164525	0.0339366	-447.018
10062	0.22287	1	-1.96128	-39.6359	-53.7728	-0.164118	0.040724	-447.177
10063	0.232566	1	-2.17866	-25.4158	-55.9509	-0.163643	0.0475113	-447.336
10064	0.373111	1	-2.33911	-14.2437	-58.2895	-0.163009	0.0633484	-447.495
10065	0.350321	1	-2.33685	10.6565	-60.6257	-0.162104	0.0904977	-447.653
10066	0.27912	1	-1.88441	38.4967	-62.5095	-0.160928	0.117647	-447.809
10067	0.201644	1	-1.24493	53.2688	-63.7538	-0.15948	0.144796	-447.964
10068	0.138503	1	-0.650573	57.6249	-64.4038	-0.158054	0.142534	-448.118
10069	0.0804311	1	-0.0829527	59.0169	-64.4861	-0.156538	0.151584	-448.27
10070	0.0468625	1	0.278502	56.1609	-64.2069	-0.154977	0.156109	-448.42
10071	0.0215312	1	0.637989	44.9048	-63.5683	-0.153937	0.104072	-448.57
10072	-0.0139241	1	0.99982	43.1767	-62.5678	-0.153416	0.0520362	-448.719
10073	-0.0575189	1	1.73711	11.3045	-60.8301	-0.152534	0.0882353	-448.867
10074	-0.10807	1	2.26307	6.99629	-58.5664	-0.151719	0.0814479	-449.014
10075	-0.0881248	1	2.11471	-0.227928	-56.4511	-0.151199	0.0520362	-449.161
10076	-0.00386312	1	1.47169	-21.6601	-54.9789	-0.150905	0.0294118	-449.307
10077	0.088589	1	0.665667	-34.1764	-54.3127	-0.150701	0.020362	-449.453
10078	0.135579	1	0.188118	-33.6005	-54.124	-0.150498	0.020362	-449.599
10079	0.11771	1	0.31636	-28.8727	-53.8071	-0.149683	0.0814479	-449.744
10080	0.137617	1	0.0362831	-20.8088	-53.7703	-0.14862	0.106335	-449.888
10081	0.14602	1	-0.201609	-5.22087	-53.9714	-0.148348	0.0271493	-450.032
10082	0.0851299	1	0.281114	7.11505	-53.6897	-0.147873	0.0475113	-450.176
10083	0.0300101	1	0.711909	18.443	-52.9773	-0.147353	0.0520362	-450.319
10084	-0.00411436	1	0.939236	28.8949	-52.0375	-0.146855	0.0497737	-450.461
10085	-0.00772881	1	1.01336	24.0828	-51.0236	-0.146765	0.00904977	-450.603
10086	-0.139502	1	1.01022	21.8266	-50.0129	-0.146787	-0.00226244	-450.745
10087	-0.148483	1	1.08343	22.4025	-48.9289	-0.147172	-0.0384615	-450.888
10088	-0.0228359	1	0.101103	-5.1137	-48.8274	-0.146991	0.0180995	-451.031
10089	0.0427259	1	-0.44186	-15.9379	-49.2687	-0.146923	0.00678733	-451.173
10090	0.0610777	1	-0.644733	-13.3581	-49.913	-0.1469	0.00226244	-451.315
10091	0.0426247	1	-0.537274	-5.11423	-50.4497	-0.146719	0.0180995	-451.458
10092	0.00978408	1	-0.278803	2.15761	-50.728	-0.146448	0.0271493	-451.6
10093	-0.0291773	1	-0.0196759	15.2255	-50.7472	-0.14638	0.00678733	-451.741
10094	-0.0451602	1	0.110366	18.0933	-50.6363	-0.146425	-0.00452489	-451.883
10095	-0.0599315	1	0.208709	22.8211	-50.4271	-0.146584	-0.0158371	-452.025
10096	-0.0809046	1	0.372947	26.9969	-50.0537	-0.146855	-0.0271493	-452.168
10097	-0.0738933	1	0.3451	22.4247	-49.7081	-0.146855	0	-452.31
10098	-0.0574273	1	0.267879	13.4124	-49.4397	-0.146878	-0.00226244	-452.452
10099	-0.0583857	1	0.255347	15.3682	-49.1838	-0.146946	-0.00678733	-452.595
10100	-0.0787302	1	0.417772	19.0519	-48.7656	-0.147014	-0.00678733	-452.737
10101	-0.104442	1	0.68496	17.3596	-48.0801	-0.147081	-0.00678733	-452.88
10102	-0.130195	1	0.939575	16.7113	-47.1401	-0.147195	-0.0113122	-453.023
10103	-0.150105	1	1.16351	13.063	-45.9761	-0.14733	-0.0135747	-453.165
10104	-0.164052	1	1.32204	9.83462	-44.6536	-0.147579	-0.0248869	-453.308
10105	-0.168934	1	1.38925	6.60626	-43.2639	-0.147896	-0.0316742	-453.452
10106	-0.168574	1	1.38523	5.2619	-41.8782	-0.148281	-0.0384615	-453.595
10107	-0.162756	1	1.31962	4.68553	-40.5582	-0.148756	-0.0475113	-453.74
10108	-0.0298771	1	1.29668	6.13715	-39.2611	-0.149253	-0.0497737	-453.884
10109	-0.055532	1	1.46549	13.4448	-37.7952	-0.14948	-0.0226244	-454.029
10110	-0.113584	1	1.86988	29.1884	-35.925	-0.149547	-0.00678733	-454.174
10111	-0.153505	1	2.24389	29.464	-33.6807	-0.150113	-0.0565611	-454.32
10112	-0.136767	1	2.09895	25.1195	-31.5814	-0.15043	-0.0316742	-454.466
10113	-0.185859	1	2.62816	18.6631	-28.953	-0.150656	-0.0226244	-454.612
10114	-0.219387	1	2.97366	14.6666	-25.979	-0.151018	-0.0361991	-454.758
10115	-0.227552	1	3.13497	3.56609	-22.8438	-0.151493	-0.0475113	-454.905
